iter	Logloss
855	0.1683736642
856	0.1683522223
857	0.1683272738
858	0.168300569
859	0.1682595793
860	0.1682275824
861	0.1682034975
862	0.1681837779
863	0.1681631098
864	0.1681412838
865	0.1681097382
866	0.1680888865
867	0.168073228
868	0.1680543204
869	0.1680300531
870	0.1680039993
871	0.167985142
872	0.1679527223
873	0.1679295455
874	0.167906188
875	0.1678934915
876	0.1678665192
877	0.1678264747
878	0.1678047252
879	0.167767241
880	0.1677454905
881	0.1677139178
882	0.167685505
883	0.1676584203
884	0.1676310752
885	0.1675892596
886	0.1675709184
887	0.1675271738
888	0.1674947653
889	0.1674724544
890	0.1674427613
891	0.1674181102
892	0.167400337
893	0.1673826423
894	0.1673533486
895	0.1673242654
896	0.1672936605
897	0.1672624811
898	0.1672352004
899	0.1672074042
900	0.1671719866
901	0.167152449
902	0.16712033
903	0.1670988997
904	0.1670621039
905	0.167036832
906	0.1670108608
907	0.1669834375
908	0.1669472776
909	0.166921296
910	0.1668954054
911	0.1668509987
912	0.1668325601
913	0.1668106383
914	0.1667747404
915	0.1667504758
916	0.1667190107
917	0.1666841605
918	0.1666537518
919	0.1666193691
920	0.1665825963
921	0.1665602642
922	0.1665215472
923	0.166503216
924	0.1664741364
925	0.1664338332
926	0.1663990698
927	0.1663810727
928	0.1663603301
929	0.1663356401
930	0.1663089882
931	0.1662810698
932	0.1662479719
933	0.1662081116
934	0.1661776652
935	0.1661474161
936	0.1661258315
937	0.1660961792
938	0.1660678052
939	0.1660311253
940	0.1659993215
941	0.1659700693
942	0.1659363855
943	0.1659072132
944	0.1658831835
945	0.1658553721
946	0.16583499
947	0.1658099105
948	0.165782874
949	0.1657592504
950	0.1657397365
951	0.1657129325
952	0.1656821011
953	0.1656522823
954	0.1656338341
955	0.1656202236
956	0.1655987112
957	0.165577687
958	0.1655516406
959	0.1655138113
960	0.1654915103
961	0.1654664867
962	0.1654310943
963	0.1654061339
964	0.165384795
965	0.1653544912
966	0.1653355203
967	0.1653060072
968	0.1652832575
969	0.1652633079
970	0.1652341356
971	0.1652102056
972	0.1651826798
973	0.1651610067
974	0.1651329419
975	0.1651134082
976	0.1650884743
977	0.1650656307
978	0.1650405974
979	0.1650170964
980	0.1649891075
981	0.1649711674
982	0.1649327051
983	0.1649135309
984	0.1648847406
985	0.1648560675
986	0.1648524171
987	0.1648264613
988	0.1647932478
989	0.1647710598
990	0.1647475565
991	0.1647077699
992	0.1646889102
993	0.1646683635
994	0.1646200132
995	0.1646107141
996	0.1645795833
997	0.1645536087
998	0.1645284966
999	0.1645121438
1000	0.1644896281
1001	0.1644553106
1002	0.1644354921
1003	0.1644043941
1004	0.1643890441
1005	0.1643741979
1006	0.1643543364
1007	0.1643308824
1008	0.1642859041
1009	0.1642570532
1010	0.1642313303
1011	0.1642159378
1012	0.1641831397
1013	0.164163858
1014	0.1641354829
1015	0.1640995967
1016	0.1640820639
1017	0.1640642092
1018	0.1640308584
1019	0.1640087001
1020	0.1639824992
1021	0.1639503557
1022	0.1639237861
1023	0.1638997222
1024	0.1638719338
1025	0.1638536156
1026	0.1638362941
1027	0.1638088328
1028	0.1637883682
1029	0.1637648682
1030	0.1637388881
1031	0.1637085155
1032	0.1636764582
1033	0.1636596843
1034	0.1636309055
1035	0.1636068354
1036	0.1635872053
1037	0.1635768913
1038	0.1635527868
1039	0.1635134477
1040	0.1634884136
1041	0.1634771704
1042	0.1634614566
1043	0.163438337
1044	0.1634241738
1045	0.1634031446
1046	0.1633859691
1047	0.1633520459
1048	0.1633240993
1049	0.1633047537
1050	0.1632746777
1051	0.1632429248
1052	0.1632150216
1053	0.1631925483
1054	0.163169225
1055	0.1631688388
1056	0.1631508764
1057	0.1631321094
1058	0.1631091287
1059	0.1630902611
1060	0.1630679467
1061	0.1630497861
1062	0.1630354219
1063	0.1630113122
1064	0.1629865892
1065	0.1629556525
1066	0.1629254708
1067	0.1628973895
1068	0.1628727941
1069	0.1628412106
1070	0.1628255131
1071	0.1627866147
1072	0.1627655048
1073	0.1627601767
1074	0.1627442833
1075	0.1627072681
1076	0.1626769909
1077	0.1626529672
1078	0.1626296513
1079	0.1626115383
1080	0.1625846512
1081	0.1625602798
1082	0.16253498
1083	0.1625149227
1084	0.1624940017
1085	0.1624762844
1086	0.1624432728
1087	0.162424284
1088	0.1623997812
1089	0.1623788411
1090	0.1623598598
1091	0.1623212316
1092	0.1622979045
1093	0.1622754703
1094	0.1622579896
1095	0.162229541
1096	0.1622148065
1097	0.1622038472
1098	0.1621879993
1099	0.1621744765
1100	0.1621428799
1101	0.1621210842
1102	0.1620865373
1103	0.1620662183
1104	0.1620328844
1105	0.1620037072
1106	0.161974643
1107	0.1619344732
1108	0.1619110076
1109	0.1618705565
1110	0.1618438604
1111	0.1618383403
1112	0.1618150291
1113	0.1617777522
1114	0.1617573157
1115	0.1617383326
1116	0.161692291
1117	0.1616763051
1118	0.1616501792
1119	0.1616285958
1120	0.1616010824
1121	0.1615845617
1122	0.1615604524
1123	0.1615316942
1124	0.1615137914
1125	0.1614841767
1126	0.1614555155
1127	0.1614304357
1128	0.1614092341
1129	0.1613893649
1130	0.1613745606
1131	0.1613537401
1132	0.1613333857
1133	0.1613067744
1134	0.1612792011
1135	0.1612533642
1136	0.1612267185
1137	0.1612072675
1138	0.1611670957
1139	0.1611455388
1140	0.1611151461
1141	0.1610939359
1142	0.1610681708
1143	0.1610296173
1144	0.1610134728
1145	0.1609980165
1146	0.1609731276
1147	0.1609503305
1148	0.1609229622
1149	0.1608989885
1150	0.1608922173
1151	0.1608715516
1152	0.1608611214
1153	0.1608263201
1154	0.1608116896
1155	0.1607787631
1156	0.1607507892
1157	0.1607304824
1158	0.1607093504
1159	0.160672439
1160	0.1606502973
1161	0.1606385408
1162	0.1606075866
1163	0.1605889245
1164	0.1605589901
1165	0.1605322287
1166	0.1604988628
1167	0.16047508
1168	0.1604423913
1169	0.160416043
1170	0.1603953047
1171	0.1603635957
1172	0.1603394607
1173	0.1603143083
1174	0.1602851373
1175	0.1602592022
1176	0.160252378
1177	0.1602316875
1178	0.1602122857
1179	0.1601825003
1180	0.1601573033
1181	0.1601406935
1182	0.1601305759
1183	0.1601004673
1184	0.1600706127
1185	0.1600506176
1186	0.160040943
1187	0.1600016518
1188	0.1599826793
1189	0.1599631502
1190	0.1599432353
1191	0.1599140272
1192	0.1598953488
1193	0.1598758039
1194	0.1598501909
1195	0.1598491129
1196	0.1598291345
1197	0.1598126129
1198	0.1597821675
1199	0.1597578352
1200	0.1597441666
1201	0.1597161414
1202	0.1596919425
1203	0.1596501268
1204	0.1596297379
1205	0.1596081104
1206	0.1595987908
1207	0.1595702249
1208	0.159540465
1209	0.1595177156
1210	0.1594903919
1211	0.1594515272
1212	0.1594296954
1213	0.1594061545
1214	0.1593818769
1215	0.1593652541
1216	0.1593349066
1217	0.1593144645
1218	0.159292034
1219	0.1592704645
1220	0.1592512835
1221	0.1592238706
1222	0.1592049038
1223	0.1591794477
1224	0.1591546514
1225	0.1591286799
1226	0.1590995958
1227	0.1590740169
1228	0.1590522295
1229	0.1590276758
1230	0.1590102796
1231	0.1589920305
1232	0.1589687326
1233	0.1589402743
1234	0.1589147002
1235	0.1588885153
1236	0.1588561952
1237	0.158848729
1238	0.1588402207
1239	0.1588164117
1240	0.1587981355
1241	0.1587622859
1242	0.1587391436
1243	0.15871875
1244	0.1586774188
1245	0.1586521819
1246	0.158629067
1247	0.1586041113
1248	0.1585769017
1249	0.1585498641
1250	0.1585368369
1251	0.1585045824
1252	0.1584721876
1253	0.1584640031
1254	0.1584447418
1255	0.1584192523
1256	0.1583905474
1257	0.1583631875
1258	0.1583471007
1259	0.1583338495
1260	0.1583075277
1261	0.1582885038
1262	0.1582611819
1263	0.1582359945
1264	0.1582093323
1265	0.1581821209
1266	0.1581805579
1267	0.158161277
1268	0.1581243707
1269	0.1581070048
1270	0.158088138
1271	0.1580630274
1272	0.1580421502
1273	0.1580187002
1274	0.1579979007
1275	0.1579821826
1276	0.1579568572
1277	0.1579260819
1278	0.1579036966
1279	0.1578780305
1280	0.1578566063
1281	0.1578354242
1282	0.1578129151
1283	0.1577832587
1284	0.1577666724
1285	0.1577520296
1286	0.1577230085
1287	0.1577040916
1288	0.1576798607
1289	0.1576564455
1290	0.1576321241
1291	0.1576079846
1292	0.1575812514
1293	0.1575518282
1294	0.1575225303
1295	0.1574954853
1296	0.157474355
1297	0.1574524499
1298	0.1574235647
1299	0.1573975091
1300	0.1573839907
1301	0.1573645347
1302	0.1573482841
1303	0.1573154557
1304	0.1572984201
1305	0.157282565
1306	0.15726437
1307	0.1572341932
1308	0.1572099502
1309	0.1571916435
1310	0.1571616845
1311	0.1571512036
1312	0.157123319
1313	0.1570913129
1314	0.157070181
1315	0.1570537487
1316	0.1570270775
1317	0.1570037267
1318	0.1569727216
1319	0.15695082
1320	0.1569257292
1321	0.1569033301
1322	0.1568821202
1323	0.1568660169
1324	0.1568395366
1325	0.1568062244
1326	0.1567794749
1327	0.1567591571
1328	0.156732589
1329	0.156716454
1330	0.1566953422
1331	0.1566791163
1332	0.1566620623
1333	0.1566234059
1334	0.15658819
1335	0.1565751076
1336	0.1565491162
1337	0.1565254728
1338	0.1565174648
1339	0.1564900023
1340	0.1564642616
1341	0.1564502096
1342	0.1564306359
1343	0.1564025901
1344	0.1563784864
1345	0.1563500255
1346	0.1563283223
1347	0.1562996952
1348	0.1562810777
1349	0.1562606002
1350	0.156236795
1351	0.1562243297
1352	0.1561998226
1353	0.156198382
1354	0.1561876905
1355	0.1561585838
1356	0.1561350624
1357	0.1561181153
1358	0.1560867262
1359	0.1560574355
1360	0.1560407067
1361	0.156020143
1362	0.1559890728
1363	0.1559639594
1364	0.1559449387
1365	0.1559203726
1366	0.1559039747
1367	0.1558767041
1368	0.1558562758
1369	0.1558305528
1370	0.1558059943
1371	0.155794769
1372	0.155780614
1373	0.1557634945
1374	0.1557516919
1375	0.155731771
1376	0.1557189233
1377	0.1556980183
1378	0.1556736494
1379	0.1556518498
1380	0.1556214838
1381	0.155590676
1382	0.1555552679
1383	0.1555315732
1384	0.1555137959
1385	0.1554940173
1386	0.155469155
1387	0.1554475149
1388	0.1554176562
1389	0.1553945026
1390	0.1553771831
1391	0.1553549745
1392	0.1553340621
1393	0.1553088922
1394	0.1552885183
1395	0.155261769
1396	0.1552222039
1397	0.155198397
1398	0.1551749117
1399	0.1551581734
1400	0.1551251847
1401	0.1551029437
1402	0.1550783893
1403	0.1550518266
1404	0.1550138094
1405	0.1549916521
1406	0.1549720869
1407	0.1549667651
1408	0.154943089
1409	0.1549168857
1410	0.154896065
1411	0.1548631556
1412	0.1548405665
1413	0.1548138518
1414	0.1547864564
1415	0.1547648062
1416	0.1547460522
1417	0.1547314283
1418	0.1547297767
1419	0.1546988283
1420	0.1546868583
1421	0.154671248
1422	0.1546475198
1423	0.1546260732
1424	0.1546060402
1425	0.1545805386
1426	0.1545756839
1427	0.1545435708
1428	0.1545213863
1429	0.1544949511
1430	0.1544816452
1431	0.1544515471
1432	0.1544331454
1433	0.1543987275
1434	0.1543746137
1435	0.1543515062
1436	0.1543284146
1437	0.1543034929
1438	0.1542798502
1439	0.154253053
1440	0.1542320656
1441	0.1542133072
1442	0.1541867773
1443	0.1541716952
1444	0.1541635607
1445	0.154138629
1446	0.154118428
1447	0.1540980408
1448	0.1540830633
1449	0.1540534487
1450	0.1540320121
1451	0.1540084823
1452	0.1539909289
1453	0.1539724861
1454	0.1539432918
1455	0.1539349862
1456	0.1539095702
1457	0.1538908778
1458	0.1538550647
1459	0.1538257747
1460	0.1537939797
1461	0.1537782717
1462	0.1537572475
1463	0.1537419572
1464	0.1537149913
1465	0.1536921278
1466	0.1536592949
1467	0.1536535737
1468	0.1536408246
1469	0.1536296523
1470	0.1536180068
1471	0.1535902541
1472	0.1535719561
1473	0.1535522288
1474	0.1535335624
1475	0.1535067052
1476	0.1534828808
1477	0.153462031
1478	0.153437127
1479	0.1534151548
1480	0.1533937092
1481	0.1533680485
1482	0.1533458893
1483	0.1533267519
1484	0.1533110004
1485	0.1532875049
1486	0.1532722106
1487	0.1532560337
1488	0.1532388238
1489	0.1532257924
1490	0.1531938584
1491	0.15316529
1492	0.1531444149
1493	0.1531282726
1494	0.1531224865
1495	0.1530915904
1496	0.153078484
1497	0.1530550525
1498	0.1530338172
1499	0.1530189438
1500	0.1529954957
1501	0.1529737048
1502	0.1529585573
1503	0.1529569234
1504	0.1529420839
1505	0.152922001
1506	0.1528988114
1507	0.1528824512
1508	0.1528705042
1509	0.1528498844
1510	0.1528315065
1511	0.1528143144
1512	0.1527864914
